vx,vy,vz,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4
-0.346111,-0.372451,5.73969,-25,0,1,-99.9,-99.9,-1
-0.000277884,-0.000620126,3.5065,-25,0,1,-99.9,-99.9,-1
0.00077777,0.000850656,2.22012,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.2598,0.0323101,-8.82538,-25,0,32,25,0,32
-0.00990126,0.0310887,8.28048,-25,0,1,25,0,2
-0.00019787,0.00247887,7.05921,-99.9,-99.9,-1,25,0,1
5.3128,8.56938,0.155682,-25,0,9,25,0,6
-0.529544,0.0208683,4.39188,-25,0,45,25,0,49
-0.000500293,-0.000664005,8.06097,-99.9,-99.9,-1,25,0,1
-0.000127031,-0.000515593,-7.60862,-99.9,-99.9,-1,-99.9,-99.9,-1
-1.16187,-1.39058,0.808809,-25,0,43,25,0,41
0.00202049,-0.000700891,-1.95223,-99.9,-99.9,-1,-99.9,-99.9,-1
0,0,-7.69883,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.000744019,8.7633e-05,-3.7505,-99.9,-99.9,-1,-99.9,-99.9,-1
0.200393,0.00351431,6.91051,-25,0,14,25,0,28
0.00400484,0.00126805,0.273366,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.000713734,-0.000589685,-7.83781,-99.9,-99.9,-1,-99.9,-99.9,-1
0.000378863,7.01295e-05,-9.26814,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00697435,0.108787,1.39259,-25,0,11,25,0,10
0.000297723,0.000310463,-0.894515,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00107194,0.000453656,0.00289848,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.0032724,-0.00934607,-6.81292,-25,0,49,25,0,52
-0.00966157,0.027975,0.0539045,-25,0,5,25,0,6
0.165241,-0.186519,6.59547,-25,0,41,25,0,29
0.00061151,0.000388014,-6.08228,-25,0,1,-99.9,-99.9,-1
-9.48262e-05,-0.000766668,9.44241,-99.9,-99.9,-1,25,0,1
2.85553,0.518231,-4.5751,-99.9,-99.9,-1,25,0,4
-0.121469,0.141108,8.17697,-25,0,18,25,0,18
9.63619,-5.28609,-1.2816,-25,0,1,25,0,3
-2.929,-0.226601,-4.36199,-25,0,43,25,0,27
0.00571753,-0.00279522,-2.13697,-99.9,-99.9,-1,-99.9,-99.9,-1
0.539301,-0.321474,-8.47306,-25,0,45,25,0,49
3.70454,-2.07707,-0.374839,-25,0,3,25,0,9
0.0585486,0.0140098,-5.98148,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00123195,0.000131237,-7.08909,-99.9,-99.9,-1,25,0,1
-2.14036,-0.239444,-7.30427,-25,0,21,25,0,34
-0.000329291,0.000246007,-6.68803,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.4328,8.61223,-6.8227,-25,0,67,25,0,24
0.000220896,-0.000607121,1.60182,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.000745416,4.4791e-05,6.60285,-99.9,-99.9,-1,-99.9,-99.9,-1
0.180014,-0.0471282,5.5608,-25,0,23,25,0,21
-1.60677,-1.36813,-4.49487,-25,0,2,-99.9,-99.9,-1
-0.213736,0.145503,1.22104,-25,0,24,25,0,34
-0.00102412,-2.06247e-05,3.8209,-25,0,1,-99.9,-99.9,-1
0.0617011,0.0948688,-3.51919,-25,0,12,25,0,12
-0.0080295,-0.0878707,9.8595,-25,0,10,25,0,9
0.110811,0.634055,5.56573,-25,0,49,25,0,36
0.151761,-0.183128,-0.844924,-25,0,22,25,0,31
0.0502032,-0.0105616,-2.6718,-25,0,4,25,0,4
0.000555268,-0.000661609,-2.08983,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.916068,-0.0396918,9.07614,-99.9,-99.9,-1,25,0,1
-0.00469154,0.00128008,5.69713,-99.9,-99.9,-1,-99.9,-99.9,-1
13.2927,4.88235,1.68872,-25,0,21,25,0,47
-0.0290055,-0.00779215,-1.00269,-25,0,4,25,0,4
-0.42152,-1.27698,2.07344,-25,0,5,25,0,5
0.00232999,0.00233305,4.0559,-99.9,-99.9,-1,-99.9,-99.9,-1
0,0,-0.239715,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00068109,0.000175454,7.97504,-99.9,-99.9,-1,-99.9,-99.9,-1
9.15864,2.07646,-3.41322,-25,0,11,25,0,25
0.230453,0.196713,1.51002,-25,0,11,25,0,15
0,0,-0.492457,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00637644,0.00131505,-4.74245,-99.9,-99.9,-1,25,0,1
0.118932,0.277136,-2.74626,-25,0,39,25,0,53
-0.473118,5.54928,8.83463,-25,0,14,25,0,10
6.00058,5.18856,2.8408,-25,0,21,25,0,27
0.000122163,-4.66952e-05,6.0445,-99.9,-99.9,-1,25,0,1
0.000326306,6.14325e-05,0.344199,-25,0,1,-99.9,-99.9,-1
0.0335096,-0.0259112,2.15058,-25,0,7,25,0,7
0.000735276,0.000235176,-4.69578,-99.9,-99.9,-1,25,0,1
0,0,-5.32243,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.258942,-0.00718957,-1.53161,-25,0,36,25,0,34
0.00072853,0.0066461,-1.94229,-25,0,14,25,0,17
-0.0591157,0.104661,-8.02712,-25,0,32,25,0,25
-0.00310341,-0.0016662,-8.8177,-99.9,-99.9,-1,-99.9,-99.9,-1
2.18953,0.827364,-6.99297,-25,0,1,-99.9,-99.9,-1
-0.242162,-0.0794369,6.90333,-25,0,24,25,0,25
-0.627423,2.51266,-1.57602,-25,0,12,25,0,10
0.00156184,-0.000139756,5.27572,-25,0,1,-99.9,-99.9,-1
0.175691,-0.0235054,9.50487,-25,0,28,25,0,39
0.191241,0.056663,-9.45252,-25,0,16,25,0,28
0,0,-2.98742,-99.9,-99.9,-1,-99.9,-99.9,-1
0,0,-6.46131,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.0269995,0.192709,-3.02939,-25,0,47,25,0,63
-0.00577476,0.0153162,9.7674,-25,0,2,25,0,4
0.00441447,-0.0145237,-4.05069,-99.9,-99.9,-1,25,0,1
5.90887e-05,0.000417375,1.41263,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.212517,0.0348682,2.13673,-25,0,41,25,0,22
-0.0566537,-0.216308,2.10521,-25,0,42,25,0,37
0.00125582,-0.00123672,1.4559,-99.9,-99.9,-1,-99.9,-99.9,-1
